수준,날짜 및 시간,원본,이벤트 ID,작업 범주
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.023
ProcessGuid: {c00189fc-d3e1-6858-e853-000000006900}
ProcessId: 164660
Image: C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:02.008
ProcessGuid: {c00189fc-b735-6858-404d-000000006900}
ProcessId: 577636
Image: C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:02,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:01.992
ProcessGuid: {c00189fc-1629-6859-9f59-000000006900}
ProcessId: 370840
Image: C:\Kings\KOS\KOSinj64.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:01,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:01.929
ProcessGuid: {c00189fc-1629-6859-a159-000000006900}
ProcessId: 355964
Image: C:\Program Files (x86)\initech\INISAFE Web EX Client\INISAFECrossWebEXSvc.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:01,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:01.929
ProcessGuid: {c00189fc-b72d-6858-344d-000000006900}
ProcessId: 576168
Image: C:\Windows\explorer.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:01,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:01.804
ProcessGuid: {c00189fc-1629-6859-a059-000000006900}
ProcessId: 370864
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:01,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:01.273
ProcessGuid: {c00189fc-1629-6859-9d59-000000006900}
ProcessId: 370432
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:01,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:01.242
ProcessGuid: {c00189fc-1629-6859-9b59-000000006900}
ProcessId: 369912
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:01,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:01.226
ProcessGuid: {c00189fc-b72c-6858-2b4d-000000006900}
ProcessId: 575628
Image: C:\Windows\System32\taskhostw.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:01,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:01.195
ProcessGuid: {c00189fc-1624-6859-8e59-000000006900}
ProcessId: 366440
Image: C:\Kings\KOS\KOSinj.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:01,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:01.195
ProcessGuid: {c00189fc-1625-6859-9359-000000006900}
ProcessId: 359480
Image: C:\Program Files (x86)\INITECH\INISAFE Web EX Client\INISAFEAdminUtil.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:01,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:01.195
ProcessGuid: {c00189fc-1624-6859-8f59-000000006900}
ProcessId: 369480
Image: C:\Kings\KOS\KOSinj64.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:01,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:01.149
ProcessGuid: {c00189fc-b8e3-6858-834e-000000006900}
ProcessId: 31528
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:01,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:01.133
ProcessGuid: {c00189fc-b8e3-6858-844e-000000006900}
ProcessId: 29204
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:00.726
ProcessGuid: {c00189fc-1628-6859-9a59-000000006900}
ProcessId: 369744
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:54:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:54:00.195
ProcessGuid: {c00189fc-1628-6859-9959-000000006900}
ProcessId: 368872
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:59.929
ProcessGuid: {c00189fc-1627-6859-9859-000000006900}
ProcessId: 370268
Image: C:\Program Files (x86)\INITECH\INISAFE Web EX Client\INISAFECrossWebEXSvc.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:59.664
ProcessGuid: {c00189fc-1627-6859-9759-000000006900}
ProcessId: 369528
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:59.133
ProcessGuid: {c00189fc-1627-6859-9659-000000006900}
ProcessId: 369016
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:58.601
ProcessGuid: {c00189fc-1626-6859-9559-000000006900}
ProcessId: 368660
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:58.070
ProcessGuid: {c00189fc-1626-6859-9459-000000006900}
ProcessId: 369856
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:57.883
ProcessGuid: {c00189fc-1625-6859-9259-000000006900}
ProcessId: 369116
Image: C:\Program Files (x86)\INITECH\INISAFE Web EX Client\INISAFECrossWebEXSvc.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:57.523
ProcessGuid: {c00189fc-1625-6859-9159-000000006900}
ProcessId: 369740
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:57.054
ProcessGuid: {c00189fc-1613-6859-4c59-000000006900}
ProcessId: 358892
Image: C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22342.0_x64__8wekyb3d8bbwe\HxTsr.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:56.992
ProcessGuid: {c00189fc-1624-6859-9059-000000006900}
ProcessId: 369596
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:56.461
ProcessGuid: {c00189fc-1624-6859-8d59-000000006900}
ProcessId: 369052
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:56.133
ProcessGuid: {c00189fc-1620-6859-6e59-000000006900}
ProcessId: 369328
Image: C:\Program Files (x86)\INITECH\INISAFE Web EX Client\INISAFEAdminUtil.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:56.133
ProcessGuid: {c00189fc-161b-6859-5959-000000006900}
ProcessId: 368124
Image: C:\Kings\KOS\KOSinj.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:55,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:55.914
ProcessGuid: {c00189fc-1623-6859-8c59-000000006900}
ProcessId: 369164
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:55,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:55.883
ProcessGuid: {c00189fc-1623-6859-8b59-000000006900}
ProcessId: 369996
Image: C:\Program Files (x86)\INITECH\INISAFE Web EX Client\INISAFECrossWebEXSvc.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:55,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:55.366
ProcessGuid: {c00189fc-1623-6859-8a59-000000006900}
ProcessId: 369788
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:54,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:54.835
ProcessGuid: {c00189fc-1622-6859-8959-000000006900}
ProcessId: 369064
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:54,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:54.319
ProcessGuid: {c00189fc-1618-6859-5259-000000006900}
ProcessId: 367276
Image: C:\Windows\System32\backgroundTaskHost.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:54,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:54.272
ProcessGuid: {c00189fc-1622-6859-8759-000000006900}
ProcessId: 368012
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:54,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:54.163
ProcessGuid: {c00189fc-1622-6859-8659-000000006900}
ProcessId: 368964
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:54,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:54.085
ProcessGuid: {c00189fc-1622-6859-8559-000000006900}
ProcessId: 370036
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:54,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:54.007
ProcessGuid: {c00189fc-1622-6859-8459-000000006900}
ProcessId: 368684
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.928
ProcessGuid: {c00189fc-1621-6859-8359-000000006900}
ProcessId: 369888
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.882
ProcessGuid: {c00189fc-1621-6859-8259-000000006900}
ProcessId: 369380
Image: C:\Program Files (x86)\INITECH\INISAFE Web EX Client\INISAFECrossWebEXSvc.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.835
ProcessGuid: {c00189fc-1621-6859-8159-000000006900}
ProcessId: 369344
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.772
ProcessGuid: {c00189fc-1621-6859-8059-000000006900}
ProcessId: 365964
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.741
ProcessGuid: {c00189fc-1621-6859-7f59-000000006900}
ProcessId: 366012
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.725
ProcessGuid: {c00189fc-1621-6859-7e59-000000006900}
ProcessId: 313952
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.647
ProcessGuid: {c00189fc-1621-6859-7d59-000000006900}
ProcessId: 365356
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.585
ProcessGuid: {c00189fc-1621-6859-7c59-000000006900}
ProcessId: 366108
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.522
ProcessGuid: {c00189fc-1621-6859-7b59-000000006900}
ProcessId: 365920
Image: C:\Program Files (x86)\IPinside_LWS\I3GProc.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.491
ProcessGuid: {c00189fc-1621-6859-7a59-000000006900}
ProcessId: 365916
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.460
ProcessGuid: {c00189fc-1621-6859-7959-000000006900}
ProcessId: 365308
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.382
ProcessGuid: {c00189fc-1621-6859-7859-000000006900}
ProcessId: 369748
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.350
ProcessGuid: {c00189fc-1621-6859-7759-000000006900}
ProcessId: 370088
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.272
ProcessGuid: {c00189fc-1621-6859-7659-000000006900}
ProcessId: 369532
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.257
ProcessGuid: {c00189fc-1621-6859-7559-000000006900}
ProcessId: 369956
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.194
ProcessGuid: {c00189fc-1621-6859-7459-000000006900}
ProcessId: 369192
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.178
ProcessGuid: {c00189fc-1621-6859-7359-000000006900}
ProcessId: 369176
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.147
ProcessGuid: {c00189fc-1621-6859-7259-000000006900}
ProcessId: 355164
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:53,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:53.069
ProcessGuid: {c00189fc-1621-6859-7159-000000006900}
ProcessId: 369200
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:52.991
ProcessGuid: {c00189fc-1620-6859-7059-000000006900}
ProcessId: 368820
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:52.960
ProcessGuid: {c00189fc-1620-6859-6f59-000000006900}
ProcessId: 406296
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:52.850
ProcessGuid: {c00189fc-1620-6859-6d59-000000006900}
ProcessId: 369140
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:52.819
ProcessGuid: {c00189fc-1620-6859-6c59-000000006900}
ProcessId: 369676
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:52.725
ProcessGuid: {c00189fc-1620-6859-6b59-000000006900}
ProcessId: 368700
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:52.647
ProcessGuid: {c00189fc-1620-6859-6a59-000000006900}
ProcessId: 359684
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:52.553
ProcessGuid: {c00189fc-1620-6859-6959-000000006900}
ProcessId: 369420
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:52.507
ProcessGuid: {c00189fc-1620-6859-6859-000000006900}
ProcessId: 369076
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:52.382
ProcessGuid: {c00189fc-1620-6859-6759-000000006900}
ProcessId: 368580
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:52.163
ProcessGuid: {c00189fc-0549-6859-f657-000000006900}
ProcessId: 315984
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:52.100
ProcessGuid: {c00189fc-1620-6859-6659-000000006900}
ProcessId: 368724
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:52,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:51.991
ProcessGuid: {c00189fc-161f-6859-6559-000000006900}
ProcessId: 368732
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:51,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:51.913
ProcessGuid: {c00189fc-c082-6858-ce4f-000000006900}
ProcessId: 60596
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:51,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:51.850
ProcessGuid: {c00189fc-161f-6859-6459-000000006900}
ProcessId: 369436
Image: C:\Program Files (x86)\INITECH\INISAFE Web EX Client\INISAFECrossWebEXSvc.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:51,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:51.757
ProcessGuid: {c00189fc-0558-6859-ff57-000000006900}
ProcessId: 315836
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:51,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:51.553
ProcessGuid: {c00189fc-161f-6859-6359-000000006900}
ProcessId: 369260
Image: C:\Program Files (x86)\iniLINE\CrossEX\crossex\CrossEXService.exe
User: DESKTOP-GHQF7EL\wah43"
정보,2025-06-23 오후 5:53:51,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2025-06-23 08:53:51.132
ProcessGuid: {c00189fc-161b-6859-5c59-000000006900}
ProcessId: 364912
Image: C:\Program Files (x86)\INITECH\INISAFE Web EX Client\INISAFEAdminUtil.exe
User: DESKTOP-GHQF7EL\wah43"
